Date,Markowitz (muestral),Markowitz (Ledoit-Wolf),Markowitz (PCA),Markowitz + Ridge,Markowitz + Lasso,Markowitz + RF,1/N (equiponderada),SPY (mercado)
2023-11-30,0.032536908052459165,0.034389343308758286,0.03620775385218711,0.04737088216137863,0.03833949378777977,0.03833949378777977,0.07245350358629754,0.087409854648059
2023-12-31,-0.016854050894710773,-0.017870359012029713,1.5892112338626238e-06,0.061037838674016104,-0.007065406917003025,-0.009056919452562802,0.034294264411965154,0.0446438840617124
2024-01-31,0.023152522319792715,0.021743015712419513,0.020525050231214377,0.01276211107505747,0.04110305616815262,0.039213902223707395,0.003461329413338786,0.0158008058226606
2024-02-29,0.021101627761841466,0.023489193671305954,0.020482036381856333,0.02416936456316588,0.0032494851858031145,0.045810622017059266,0.01900826969972568,0.0508706937191556
2024-03-31,0.0337678089567809,0.03536628841154432,0.035709860016221576,0.014787999663622986,0.03403752294811125,0.030233744573851095,0.04178800949837152,0.0321787187663744
2024-04-30,-0.020861653223924078,-0.022259186123433652,-0.02371046203863796,-0.0378009519296104,-0.03754411372698569,-0.03743110276137151,-0.04381662344400355,-0.0411550200603372
2024-05-31,0.014934175252317237,0.01835330189746254,0.018079767646270034,0.026065937083283766,0.050340799035769004,0.05166723237368352,0.038831276089633486,0.0493421860939919
2024-06-30,0.021659561465886653,0.021205922366806525,0.019748882558472944,0.0014516595968741262,0.004770812688141631,0.002674614323241732,-0.0018626613192390734,0.0346718166844173
2024-07-31,-0.009693701600779665,-0.011090889819110713,-0.004880216137883123,0.029572210023112156,0.04545096832655047,0.04313661792446786,0.02476838995089343,0.0120365327754594
2024-08-31,0.040556634508931724,0.03199446386579202,0.022366456285706427,-0.03390249546888191,0.047581625128427604,-0.02897919272580543,0.015184046437713924,0.0230967527002743
2024-09-30,0.0034553405077443304,0.003027349549996398,0.005997725535812593,0.027836621464376026,0.022004734681950782,0.01939503168979611,0.03544178080245728,0.0207870893892749
2024-10-31,-0.034785029619139804,-0.03293300411502294,-0.035246776697589036,-0.03539914619716379,-0.03065111326660496,-0.030651113266605086,-0.02689917731797596,-0.0089637279582825
2024-11-30,0.07077992462245357,0.07105790555468525,0.06333311708243963,0.06389269362365309,0.04035611250860788,0.06419255914019895,0.05972230452298597,0.0579231822022991
2024-12-31,-0.07530409608507835,-0.07722643491224297,-0.07066472469362081,-0.05666568576393863,-0.07775002768299161,-0.07683000392068554,-0.06656422114472058,-0.0207097016064148
